date,symbol,close
2021-03-12,AAPL,117.774169921875
2021-03-15,AAPL,120.654541015625
2021-03-16,AAPL,122.19205474853516
2021-03-17,AAPL,121.40384674072266
2021-03-18,AAPL,117.2876205444336
2021-03-19,AAPL,116.76215362548828
2021-03-22,AAPL,120.0706787109375
2021-03-23,AAPL,119.24356842041016
2021-03-24,AAPL,116.85945129394531
2021-03-25,AAPL,117.34601593017578
2021-03-26,AAPL,117.9493179321289
2021-03-29,AAPL,118.1244888305664
2021-03-30,AAPL,116.67459106445312
2021-03-31,AAPL,118.86405181884766
2021-04-01,AAPL,119.6911849975586
2021-04-05,AAPL,122.5131607055664
2021-04-06,AAPL,122.81480407714844
2021-04-07,AAPL,124.45938110351562
2021-04-08,AAPL,126.85319519042969
2021-04-09,AAPL,129.42218017578125
2021-04-12,AAPL,127.70951080322266
2021-04-13,AAPL,130.81369018554688
2021-04-14,AAPL,128.478271484375
2021-04-15,AAPL,130.88180541992188
2021-04-16,AAPL,130.5509796142578
2021-04-19,AAPL,131.21266174316406
2021-04-20,AAPL,129.52923583984375
2021-04-21,AAPL,129.90872192382812
2021-04-22,AAPL,128.39068603515625
2021-04-23,AAPL,130.7066650390625
2021-04-26,AAPL,131.09591674804688
2021-04-27,AAPL,130.7747802734375
2021-04-28,AAPL,129.98655700683594
2021-04-29,AAPL,129.88926696777344
2021-04-30,AAPL,127.92359924316406
2021-05-03,AAPL,128.97451782226562
2021-05-04,AAPL,124.41072082519531
2021-05-05,AAPL,124.65400695800781
2021-05-06,AAPL,126.24988555908203
2021-05-07,AAPL,126.92247772216797
2021-05-10,AAPL,123.64726257324219
2021-05-11,AAPL,122.73102569580078
2021-05-12,AAPL,119.67030334472656
2021-05-13,AAPL,121.81474304199219
2021-05-14,AAPL,124.23212432861328
2021-05-17,AAPL,123.08191680908203
2021-05-18,AAPL,121.69776153564453
2021-05-19,AAPL,121.54178619384766
2021-05-20,AAPL,124.09567260742188
2021-05-21,AAPL,122.26312255859375
2021-05-24,AAPL,123.89096069335938
2021-05-25,AAPL,123.69602966308594
2021-05-26,AAPL,123.64726257324219
2021-05-27,AAPL,122.11691284179688
2021-05-28,AAPL,121.46385192871094
2021-06-01,AAPL,121.14214324951172
2021-06-02,AAPL,121.90245819091797
2021-06-03,AAPL,120.42085266113281
2021-06-04,AAPL,122.7115249633789
2021-06-07,AAPL,122.72127532958984
2021-06-08,AAPL,123.54007720947266
2021-06-09,AAPL,123.92022705078125
2021-06-10,AAPL,122.92595672607422
2021-06-11,AAPL,124.13463592529297
2021-06-14,AAPL,127.1856460571289
2021-06-15,AAPL,126.3668441772461
2021-06-16,AAPL,126.86397552490234
2021-06-17,AAPL,128.4625701904297
2021-06-18,AAPL,127.16612243652344
2021-06-21,AAPL,128.95970153808594
2021-06-22,AAPL,130.59725952148438
2021-06-23,AAPL,130.32431030273438
2021-06-24,AAPL,130.0416259765625
2021-06-25,AAPL,129.74925231933594
2021-06-28,AAPL,131.37705993652344
2021-06-29,AAPL,132.88792419433594
2021-06-30,AAPL,133.50205993652344
2021-07-01,AAPL,133.80418395996094
2021-07-02,AAPL,136.42626953125
2021-07-06,AAPL,138.43426513671875
2021-07-07,AAPL,140.9198760986328
2021-07-08,AAPL,139.6234893798828
2021-07-09,AAPL,141.44627380371094
2021-07-12,AAPL,140.85165405273438
2021-07-13,AAPL,141.9628448486328
2021-07-14,AAPL,145.38421630859375
2021-07-15,AAPL,144.7311553955078
2021-07-16,AAPL,142.69390869140625
2021-07-19,AAPL,138.85340881347656
2021-07-20,AAPL,142.45999145507812
2021-07-21,AAPL,141.7289276123047
2021-07-22,AAPL,143.09361267089844
2021-07-23,AAPL,144.8091583251953
2021-07-26,AAPL,145.22825622558594
2021-07-27,AAPL,143.0643768310547
2021-07-28,AAPL,141.31954956054688
2021-07-29,AAPL,141.9628448486328
2021-07-30,AAPL,142.1772918701172
2021-08-02,AAPL,141.8459014892578
2021-08-03,AAPL,143.6394500732422
2021-08-04,AAPL,143.23977661132812
2021-08-05,AAPL,143.34701538085938
2021-08-06,AAPL,142.66368103027344
2021-08-09,AAPL,142.61485290527344
2021-08-10,AAPL,142.13653564453125
2021-08-11,AAPL,142.3903045654297
2021-08-12,AAPL,145.34828186035156
2021-08-13,AAPL,145.55325317382812
2021-08-16,AAPL,147.52525329589844
2021-08-17,AAPL,146.61732482910156
2021-08-18,AAPL,142.87841796875
2021-08-19,AAPL,143.2103729248047
2021-08-20,AAPL,144.66490173339844
2021-08-23,AAPL,146.1487579345703
2021-08-24,AAPL,146.0609130859375
2021-08-25,AAPL,144.83084106445312
2021-08-26,AAPL,144.0303497314453
2021-08-27,AAPL,145.06515502929688
2021-08-30,AAPL,149.4776153564453
2021-08-31,AAPL,148.2183074951172
2021-09-01,AAPL,148.88214111328125
2021-09-02,AAPL,149.99502563476562
2021-09-03,AAPL,150.6295623779297
2021-09-07,AAPL,152.9626922607422
2021-09-08,AAPL,151.42027282714844
2021-09-09,AAPL,150.40504455566406
2021-09-10,AAPL,145.42636108398438
2021-09-13,AAPL,145.99253845214844
2021-09-14,AAPL,144.59654235839844
2021-09-15,AAPL,145.48492431640625
2021-09-16,AAPL,145.2506103515625
2021-09-17,AAPL,142.5855712890625
2021-09-20,AAPL,139.5398406982422
2021-09-21,AAPL,140.01815795898438
2021-09-22,AAPL,142.38055419921875
2021-09-23,AAPL,143.33721923828125
2021-09-24,AAPL,143.42514038085938
2021-09-27,AAPL,141.9119415283203
2021-09-28,AAPL,138.5343017578125
2021-09-29,AAPL,139.43240356445312
2021-09-30,AAPL,138.134033203125
2021-10-01,AAPL,139.2566680908203
2021-10-04,AAPL,135.8302001953125
2021-10-05,AAPL,137.7533416748047
2021-10-06,AAPL,138.62216186523438
2021-10-07,AAPL,139.8814697265625
2021-10-08,AAPL,139.500732421875
2021-10-11,AAPL,139.41290283203125
2021-10-12,AAPL,138.14376831054688
2021-10-13,AAPL,137.55810546875
2021-10-14,AAPL,140.3402862548828
2021-10-15,AAPL,141.39459228515625
2021-10-18,AAPL,143.0639190673828
2021-10-19,AAPL,145.22132873535156
2021-10-20,AAPL,145.7094268798828
2021-10-21,AAPL,145.92417907714844
2021-10-22,AAPL,145.1529998779297
2021-10-25,AAPL,145.1042022705078
2021-10-26,AAPL,145.7680206298828
2021-10-27,AAPL,145.3092041015625
2021-10-28,AAPL,148.94076538085938
2021-10-29,AAPL,146.23658752441406
2021-11-01,AAPL,145.4165802001953
2021-11-02,AAPL,146.45138549804688
2021-11-03,AAPL,147.88641357421875
2021-11-04,AAPL,147.36903381347656
2021-11-05,AAPL,147.89697265625
2021-11-08,AAPL,147.07574462890625
2021-11-09,AAPL,147.43746948242188
2021-11-10,AAPL,144.61204528808594
2021-11-11,AAPL,144.56320190429688
2021-11-12,AAPL,146.63577270507812
2021-11-15,AAPL,146.64553833007812
2021-11-16,AAPL,147.62319946289062
2021-11-17,AAPL,150.05751037597656
2021-11-18,AAPL,154.33956909179688
2021-11-19,AAPL,156.9596405029297
2021-11-22,AAPL,157.41912841796875
2021-11-23,AAPL,157.8004150390625
2021-11-24,AAPL,158.31854248046875
2021-11-26,AAPL,153.30325317382812
2021-11-29,AAPL,156.6565399169922
2021-11-30,AAPL,161.6033935546875
2021-12-01,AAPL,161.0852508544922
2021-12-02,AAPL,160.09783935546875
2021-12-03,AAPL,158.2207489013672
2021-12-06,AAPL,161.6229705810547
2021-12-07,AAPL,167.35189819335938
2021-12-08,AAPL,171.1647186279297
2021-12-09,AAPL,170.65634155273438
2021-12-10,AAPL,175.43695068359375
2021-12-13,AAPL,171.80995178222656
2021-12-14,AAPL,170.4314727783203
2021-12-15,AAPL,175.29029846191406
2021-12-16,AAPL,168.40773010253906
2021-12-17,AAPL,167.3128204345703
2021-12-20,AAPL,165.95388793945312
2021-12-21,AAPL,169.1214599609375
2021-12-22,AAPL,171.71214294433594
2021-12-23,AAPL,172.33787536621094
2021-12-27,AAPL,176.29730224609375
2021-12-28,AAPL,175.28053283691406
2021-12-29,AAPL,175.36856079101562
2021-12-30,AAPL,174.2149200439453
2021-12-31,AAPL,173.59901428222656
2022-01-03,AAPL,177.93972778320312
2022-01-04,AAPL,175.681396484375
2022-01-05,AAPL,171.00827026367188
2022-01-06,AAPL,168.15359497070312
2022-01-07,AAPL,168.31979370117188
2022-01-10,AAPL,168.3393096923828
2022-01-11,AAPL,171.1647186279297
2022-01-12,AAPL,171.60462951660156
2022-01-13,AAPL,168.3393096923828
2022-01-14,AAPL,169.1996612548828
2022-01-18,AAPL,166.0028076171875
2022-01-19,AAPL,162.5126190185547
2022-01-20,AAPL,160.83103942871094
2022-01-21,AAPL,158.77801513671875
2022-01-24,AAPL,158.0056915283203
2022-01-25,AAPL,156.2068328857422
2022-01-26,AAPL,156.11886596679688
2022-01-27,AAPL,155.65936279296875
2022-01-28,AAPL,166.5209197998047
2022-01-31,AAPL,170.87144470214844
2022-02-01,AAPL,170.7052001953125
2022-02-02,AAPL,171.90773010253906
2022-02-03,AAPL,169.03346252441406
2022-02-04,AAPL,168.7495574951172
2022-02-07,AAPL,168.03497314453125
2022-02-08,AAPL,171.13809204101562
2022-02-09,AAPL,172.5574493408203
2022-02-10,AAPL,168.4852752685547
2022-02-11,AAPL,165.07875061035156
2022-02-14,AAPL,165.31370544433594
2022-02-15,AAPL,169.14112854003906
2022-02-16,AAPL,168.90615844726562
2022-02-17,AAPL,165.31370544433594
2022-02-18,AAPL,163.76707458496094
2022-02-22,AAPL,160.8500213623047
2022-02-23,AAPL,156.68975830078125
2022-02-24,AAPL,159.3033905029297
2022-02-25,AAPL,161.36883544921875
2022-02-28,AAPL,161.6331329345703
2022-03-01,AAPL,159.753662109375
2022-03-02,AAPL,163.04269409179688
2022-03-03,AAPL,162.7196807861328
2022-03-04,AAPL,159.7242889404297
2022-03-07,AAPL,155.9359893798828
2022-03-08,AAPL,154.1152801513672
2022-03-09,AAPL,159.50892639160156
2022-03-10,AAPL,155.1724853515625
2022-03-11,AAPL,151.4625244140625
2022-03-14,AAPL,147.43930053710938
2022-03-15,AAPL,151.81491088867188
2022-03-16,AAPL,156.2198944091797
2022-03-17,AAPL,157.22811889648438
2022-03-18,AAPL,160.5171661376953
2022-03-21,AAPL,161.88758850097656
2022-03-22,AAPL,165.2549591064453
2022-03-23,AAPL,166.61563110351562
2022-03-24,AAPL,170.39413452148438
2022-03-25,AAPL,171.03036499023438
2022-03-28,AAPL,171.89178466796875
2022-03-29,AAPL,175.18084716796875
2022-03-30,AAPL,174.0159454345703
2022-03-31,AAPL,170.9226837158203
2022-04-01,AAPL,170.62904357910156
2022-04-04,AAPL,174.67181396484375
2022-04-05,AAPL,171.36322021484375
2022-04-06,AAPL,168.20140075683594
2022-04-07,AAPL,168.50485229492188
2022-04-08,AAPL,166.4981231689453
2022-04-11,AAPL,162.2498016357422
2022-04-12,AAPL,164.11944580078125
2022-04-13,AAPL,166.80157470703125
2022-04-14,AAPL,161.7995147705078
2022-04-18,AAPL,161.58413696289062
2022-04-19,AAPL,163.86495971679688
2022-04-20,AAPL,163.69851684570312
2022-04-21,AAPL,162.90567016601562
2022-04-22,AAPL,158.3734130859375
2022-04-25,AAPL,159.44039916992188
2022-04-26,AAPL,153.48878479003906
2022-04-27,AAPL,153.263671875
2022-04-28,AAPL,160.18435668945312
2022-04-29,AAPL,154.32086181640625
2022-05-02,AAPL,154.6243133544922
2022-05-03,AAPL,156.11219787597656
2022-05-04,AAPL,162.51409912109375
2022-05-05,AAPL,153.4594268798828
2022-05-06,AAPL,154.1848907470703
2022-05-09,AAPL,149.06759643554688
2022-05-10,AAPL,151.46937561035156
2022-05-11,AAPL,143.61700439453125
2022-05-12,AAPL,139.7545623779297
2022-05-13,AAPL,144.2150421142578
2022-05-16,AAPL,142.67591857910156
2022-05-17,AAPL,146.3031005859375
2022-05-18,AAPL,138.04879760742188
2022-05-19,AAPL,134.64706420898438
2022-05-20,AAPL,134.88233947753906
2022-05-23,AAPL,140.2937469482422
2022-05-24,AAPL,137.59783935546875
2022-05-25,AAPL,137.75469970703125
2022-05-26,AAPL,140.9505615234375
2022-05-27,AAPL,146.69522094726562
2022-05-31,AAPL,145.91094970703125
2022-06-01,AAPL,145.7835235595703
2022-06-02,AAPL,148.23435974121094
2022-06-03,AAPL,142.51902770996094
2022-06-06,AAPL,143.2640838623047
2022-06-07,AAPL,145.7835235595703
2022-06-08,AAPL,145.0482635498047
2022-06-09,AAPL,139.83299255371094
2022-06-10,AAPL,134.43142700195312
2022-06-13,AAPL,129.28472900390625
2022-06-14,AAPL,130.14736938476562
2022-06-15,AAPL,132.7648162841797
2022-06-16,AAPL,127.50053405761719
2022-06-17,AAPL,128.97100830078125
2022-06-21,AAPL,133.1962127685547
2022-06-22,AAPL,132.68641662597656
2022-06-23,AAPL,135.5489959716797
2022-06-24,AAPL,138.8722686767578
2022-06-27,AAPL,138.8722686767578
2022-06-28,AAPL,134.73529052734375
2022-06-29,AAPL,136.49005126953125
2022-06-30,AAPL,134.02944946289062
2022-07-01,AAPL,136.19595336914062
2022-07-05,AAPL,138.77423095703125
2022-07-06,AAPL,140.10745239257812
2022-07-07,AAPL,143.469970703125
2022-07-08,AAPL,144.14639282226562
2022-07-11,AAPL,142.01904296875
2022-07-12,AAPL,142.98960876464844
2022-07-13,AAPL,142.6268768310547
2022-07-14,AAPL,145.54823303222656
2022-07-15,AAPL,147.21478271484375
2022-07-18,AAPL,144.17579650878906
2022-07-19,AAPL,148.02847290039062
2022-07-20,AAPL,150.0283203125
2022-07-21,AAPL,152.2928466796875
2022-07-22,AAPL,151.05764770507812
2022-07-25,AAPL,149.9400634765625
2022-07-26,AAPL,148.61666870117188
2022-07-27,AAPL,153.7045440673828
2022-07-28,AAPL,154.25350952148438
2022-07-29,AAPL,159.31192016601562
2022-08-01,AAPL,158.3316192626953
2022-08-02,AAPL,156.86114501953125
2022-08-03,AAPL,162.86070251464844
2022-08-04,AAPL,162.54701232910156
2022-08-05,AAPL,162.3212432861328
2022-08-08,AAPL,161.84999084472656
2022-08-09,AAPL,161.8990936279297
2022-08-10,AAPL,166.13995361328125
2022-08-11,AAPL,165.40371704101562
2022-08-12,AAPL,168.9475860595703
2022-08-15,AAPL,170.0176239013672
2022-08-16,AAPL,169.86053466796875
2022-08-17,AAPL,171.35272216796875
2022-08-18,AAPL,170.96002197265625
2022-08-19,AAPL,168.37815856933594
2022-08-22,AAPL,164.50057983398438
2022-08-23,AAPL,164.16677856445312
2022-08-24,AAPL,164.46128845214844
2022-08-25,AAPL,166.91549682617188
2022-08-26,AAPL,160.6229248046875
2022-08-29,AAPL,158.42391967773438
2022-08-30,AAPL,155.9991912841797
2022-08-31,AAPL,154.3401336669922
2022-09-01,AAPL,155.06655883789062
2022-09-02,AAPL,152.95594787597656
2022-09-06,AAPL,151.6994171142578
2022-09-07,AAPL,153.1032257080078
2022-09-08,AAPL,151.63070678710938
2022-09-09,AAPL,154.48736572265625
2022-09-12,AAPL,160.43638610839844
2022-09-13,AAPL,151.02206420898438
2022-09-14,AAPL,152.46510314941406
2022-09-15,AAPL,149.5789794921875
2022-09-16,AAPL,147.93955993652344
2022-09-19,AAPL,151.65032958984375
2022-09-20,AAPL,154.02597045898438
2022-09-21,AAPL,150.90423583984375
2022-09-22,AAPL,149.94219970703125
2022-09-23,AAPL,147.67453002929688
2022-09-26,AAPL,148.00828552246094
2022-09-27,AAPL,148.98016357421875
2022-09-28,AAPL,147.09532165527344
2022-09-29,AAPL,139.87013244628906
2022-09-30,AAPL,135.6685333251953
2022-10-03,AAPL,139.84071350097656
2022-10-04,AAPL,143.42385864257812
2022-10-05,AAPL,143.71832275390625
2022-10-06,AAPL,142.76608276367188
2022-10-07,AAPL,137.5238800048828
2022-10-10,AAPL,137.84786987304688
2022-10-11,AAPL,136.4342498779297
